date,player,team,salary,batting_order,blended_rating,attack_conf,actual_dk_pts
2026-07-28,Isaac Paredes,Houston Astros,3000,3,60.3,79.36129032258064,1.5
2026-07-28,Nolan Arenado,Arizona Diamondbacks,3300,6,60.9,81.28150134048258,12.0
2026-07-28,Dylan Beavers,Baltimore Orioles,2700,1,55.4,72.24308588064046,0.0
2026-07-28,Spencer Torkelson,Detroit Tigers,3000,6,60.0,81.63384188626907,2.0
2026-07-28,Max Kepler,Arizona Diamondbacks,2500,5,50.7,66.45481049562682,10.0
2026-07-28,Austin Wells,New York Yankees,2500,9,55.0,77.0,-0.5
2026-07-28,Taylor Trammell,Houston Astros,3000,7,51.6,71.0,-0.5
2026-07-28,Alika Williams,Athletics,3000,1,47.3,63.93706293706293,0.0
2026-07-28,Josh Rojas,Kansas City Royals,2100,9,40.0,51.047904191616766,9.0
2026-07-28,Andruw Monasterio,Boston Red Sox,2400,8,52.1,78.99601593625498,1.0
2026-07-28,Hunter Feduccia,Tampa Bay Rays,2200,9,33.3,41.50540958268934,0.0
2026-07-28,Petey Halpin,Cleveland Guardians,2600,9,26.7,40.527272727272724,4.0
2026-07-29,Drake Baldwin,Atlanta Braves,5100,1,97.3,100.0,5.5
2026-07-29,Austin Wells,New York Yankees,2500,9,52.7,64.43445692883896,-0.5
2026-07-29,Patrick Bailey,Cleveland Guardians,2200,8,52.0,67.90562613430127,3.5
2026-07-29,Chase Meidroth,Chicago White Sox,3600,8,42.1,49.90958164642375,7.0
2026-07-29,Lawrence Butler,Athletics,3000,1,47.8,63.47840531561462,21.0
2026-07-29,Nick Fortes,Tampa Bay Rays,2400,8,47.9,68.0,0.0
2026-07-29,Chandler Simpson,Tampa Bay Rays,3500,6,45.0,63.03092783505154,-0.5
2026-07-29,Taylor Trammell,Houston Astros,3000,6,59.0,92.6853146853147,8.5
2026-07-29,Josh Rojas,Kansas City Royals,2100,8,34.2,43.38323353293413,3.0
2026-07-29,Petey Halpin,Cleveland Guardians,2600,9,33.2,43.187725631768956,8.0
2026-07-29,Rob Refsnyder,Seattle Mariners,2200,7,44.7,68.7160751565762,-0.5
2026-07-30,Dominic Canzone,Seattle Mariners,3900,3,90.1,97.23041474654377,2.5
2026-07-30,Freddie Freeman,Los Angeles Dodgers,5300,3,89.5,100.0,2.0
2026-07-30,Jackson Merrill,San Diego Padres,3900,5,72.5,91.0,2.5
2026-07-30,Manny Machado,San Diego Padres,3900,3,71.2,90.56140350877193,-1.5
2026-07-30,Lawrence Butler,Athletics,3000,1,67.2,84.0,15.5
2026-07-30,Anthony Seigler,Boston Red Sox,2300,1,73.8,100.0,5.0
2026-07-30,Andruw Monasterio,Boston Red Sox,2400,8,73.4,100.0,6.0
2026-07-30,Jeff Mcneil,Athletics,2500,1,62.2,80.93146417445482,3.0
2026-07-30,Dominic Smith,Atlanta Braves,3300,7,61.7,81.86013986013987,5.0
2026-07-30,Daniel Susac,San Francisco Giants,2900,7,51.7,64.59882005899705,18.0
2026-07-31,Munetaka Murakami,Chicago White Sox,5000,2,103.2,100.0,21.0
2026-07-31,Drake Baldwin,Atlanta Braves,5100,2,92.2,100.0,-0.5
2026-07-31,Gabriel Moreno,Arizona Diamondbacks,3900,3,92.0,100.0,7.0
2026-07-31,Luis Lara,Milwaukee Brewers,2000,7,89.8,100.0,1.5
2026-07-31,Freddie Freeman,Los Angeles Dodgers,5300,4,89.8,100.0,11.0
2026-07-31,Jake Bauers,Milwaukee Brewers,4800,5,88.3,100.0,25.0
2026-07-31,Teoscar Hernandez,Los Angeles Dodgers,4200,6,87.8,100.0,-0.5
2026-07-31,Brice Turang,Milwaukee Brewers,5500,1,85.5,100.0,20.0
2026-07-31,Jackson Holliday,Baltimore Orioles,3300,6,79.8,100.0,7.0
2026-07-31,Rafael Devers,San Francisco Giants,3700,4,62.1,68.00502512562814,2.0
2026-07-31,Drew Cavanaugh,San Francisco Giants,3000,8,57.9,64.8776758409786,-0.5
2026-07-31,Jackson Merrill,San Diego Padres,3900,5,68.6,88.19145802650957,1.5
2026-07-31,Lawrence Butler,Athletics,3000,1,72.2,96.0,-1.0
2026-07-31,George Springer,Toronto Blue Jays,3700,4,61.3,78.11111111111111,7.0
2026-07-31,Jacob Young,Washington Nationals,3200,9,55.0,66.17441860465117,0.0
2026-07-31,Brady House,Washington Nationals,3100,5,62.2,81.64628820960698,4.5
2026-07-31,Jeff Mcneil,Athletics,2500,1,67.6,92.96875,-0.5
2026-07-31,Coby Mayo,Baltimore Orioles,3300,7,62.6,83.04473304473305,-1.0
2026-07-31,Jonah Heim,Athletics,3200,1,64.4,86.67123287671234,9.0
2026-07-31,John Rave,Kansas City Royals,3100,7,51.1,63.01928374655648,3.0
2026-07-31,Yainer Diaz,Houston Astros,3000,7,48.8,61.050221565731164,25.0
2026-07-31,Alec Bohm,Philadelphia Phillies,3500,4,52.3,68.45398773006136,-0.5
2026-07-31,Taylor Trammell,Houston Astros,3000,6,51.4,67.0,6.5
2026-07-31,Javier Baez,Detroit Tigers,3000,8,57.9,80.31923601637108,19.0
2026-07-31,Christian Yelich,Milwaukee Brewers,5000,3,65.0,94.86369958275382,7.5
2026-07-31,Chase Meidroth,Chicago White Sox,3600,8,45.9,56.71428571428572,2.0
2026-07-31,Joey Bart,Atlanta Braves,2700,8,49.2,64.90173410404624,2.0
2026-07-31,Ryan Waldschmidt,Arizona Diamondbacks,2700,9,45.8,58.88857938718664,8.0
2026-07-31,Max Kepler,Arizona Diamondbacks,2500,5,53.4,74.20448179271709,0.0
2026-07-31,Grant Mccray,San Francisco Giants,2000,7,39.7,47.05844155844156,-0.5
2026-07-31,Victor Robles,Seattle Mariners,2500,9,43.1,55.0,1.5
2026-07-31,Haoyu Lee,Detroit Tigers,3000,5,56.5,83.0,-0.5
2026-07-31,Chandler Simpson,Tampa Bay Rays,3500,5,50.3,72.43703703703704,7.5
2026-07-31,Josh Rojas,Kansas City Royals,2100,8,41.3,63.538704581358616,0.0
2026-08-01,Pete Alonso,Baltimore Orioles,5600,4,96.1,92.32518337408312,-1.5
2026-08-01,Andres Chaparro,Washington Nationals,2000,2,96.9,100.0,6.0
2026-08-01,Freddie Freeman,Los Angeles Dodgers,5300,4,92.2,100.0,11.0
2026-08-01,Jake Bauers,Milwaukee Brewers,4800,6,90.7,100.0,13.5
2026-08-01,Gabriel Moreno,Arizona Diamondbacks,3900,3,82.3,89.02369668246446,1.5
2026-08-01,Joc Pederson,Texas Rangers,3200,1,87.7,100.0,3.0
2026-08-01,Teoscar Hernandez,Los Angeles Dodgers,4200,6,85.9,98.09803921568627,22.0
2026-08-01,Corey Seager,Texas Rangers,4500,3,82.5,100.0,4.5
2026-08-01,Spencer Torkelson,Detroit Tigers,3000,6,76.3,93.71389645776567,9.5
2026-08-01,Rafael Devers,San Francisco Giants,3700,4,73.4,89.10831234256926,10.0
2026-08-01,Jackson Holliday,Baltimore Orioles,3300,8,57.0,62.72916666666666,-1.5
2026-08-01,Jackson Merrill,San Diego Padres,3900,5,67.3,85.13224368499257,7.5
2026-08-01,Nick Gonzales,Pittsburgh Pirates,3000,5,59.6,70.2420382165605,7.0
2026-08-01,Jacob Young,Washington Nationals,3200,6,67.6,86.5212298682284,2.0
2026-08-01,Colt Keith,Detroit Tigers,3000,5,74.2,100.0,8.0
2026-08-01,Cole Young,Seattle Mariners,3200,1,60.9,74.6607869742198,10.0
2026-08-01,Brice Turang,Milwaukee Brewers,5500,2,73.0,100.0,5.0
2026-08-01,John Rave,Kansas City Royals,3100,8,63.5,82.47830279652845,16.5
2026-08-01,Daniel Susac,San Francisco Giants,2900,7,64.6,85.47496423462088,8.0
2026-08-01,Coby Mayo,Baltimore Orioles,3300,1,56.6,70.05839416058394,-1.0
2026-08-01,Lawrence Butler,Athletics,3000,1,65.1,88.0,9.0
2026-08-01,Yainer Diaz,Houston Astros,3000,5,60.0,77.77591036414566,-0.5
2026-08-01,Spencer Jones,New York Yankees,2700,7,49.8,57.729475100942125,18.5
2026-08-01,Javier Baez,Detroit Tigers,3000,8,69.0,96.1952506596306,-1.0
2026-08-01,Evan Carter,Texas Rangers,3000,5,65.6,89.76190476190476,5.5
2026-08-01,Dominic Smith,Atlanta Braves,3300,6,69.0,98.0812324929972,19.5
2026-08-01,Drew Gilbert,San Francisco Giants,2700,8,58.6,78.35502958579882,7.5
2026-08-01,Jonah Heim,Athletics,3200,1,57.3,76.50067842605156,-0.5
2026-08-01,Ryan Waldschmidt,Arizona Diamondbacks,2700,9,42.1,46.31506849315069,12.0
2026-08-01,Austin Martin,Minnesota Twins,3200,9,41.1,46.095238095238095,0.0
2026-08-01,Taylor Trammell,Houston Astros,3000,7,44.2,58.29346314325451,6.5
2026-08-01,Brenton Doyle,Colorado Rockies,3000,9,48.5,69.55971479500892,6.5
2026-08-02,Teoscar Hernandez,Los Angeles Dodgers,4200,7,88.0,92.45108695652173,5.0
2026-08-02,Freddie Freeman,Los Angeles Dodgers,5300,4,89.6,100.0,3.0
2026-08-02,Royce Lewis,Minnesota Twins,3600,5,76.6,85.96033994334277,21.0
2026-08-02,Kevin Mcgonigle,Detroit Tigers,3000,3,80.5,94.38349514563107,5.5
2026-08-02,Jackson Merrill,San Diego Padres,3900,5,60.2,69.75254730713246,26.0
2026-08-02,Kyle Tucker,Los Angeles Dodgers,4800,6,64.5,78.68901569186876,6.5
2026-08-02,Ty France,San Diego Padres,2800,4,55.4,62.764904386951635,10.0
2026-08-02,Cole Young,Seattle Mariners,3200,1,61.7,75.9651474530831,16.0
2026-08-02,Ben Malgeri,Detroit Tigers,3000,8,52.0,58.064935064935064,4.0
2026-08-02,Rafael Devers,San Francisco Giants,3700,4,57.9,70.29813664596273,17.5
2026-08-02,Luke Keaschall,Minnesota Twins,3000,8,49.3,60.87743732590529,17.0
2026-08-03,Jake Bauers,Milwaukee Brewers,4800,5,89.6,100.0,8.5
2026-08-03,Freddie Freeman,Los Angeles Dodgers,5300,4,85.8,94.05949656750572,2.5
2026-08-03,Teoscar Hernandez,Los Angeles Dodgers,4200,7,78.7,82.92087312414733,17.0
2026-08-03,Rafael Devers,San Francisco Giants,3700,4,65.3,70.29813664596273,-0.5
2026-08-03,Brice Turang,Milwaukee Brewers,5500,1,79.3,100.0,1.0
2026-08-03,Cole Carrigg,Colorado Rockies,3300,3,62.8,76.99562363238512,11.0
2026-08-03,George Springer,Toronto Blue Jays,3700,4,72.6,99.11354309165526,4.0
2026-08-03,Daniel Susac,San Francisco Giants,2900,5,63.8,83.0,4.0
2026-08-03,Luis Rengifo,San Diego Padres,2700,6,58.7,75.21259842519684,3.0
2026-08-03,Alex Bregman,Chicago Cubs,4000,3,58.2,76.3732590529248,5.5
2026-08-03,Eliezer Alfonzo,Los Angeles Dodgers,3000,9,47.7,56.20143884892086,3.0
2026-08-03,Spencer Jones,New York Yankees,2700,4,51.3,64.21220159151193,-1.0
2026-08-03,Trea Turner,Philadelphia Phillies,5400,1,51.8,65.10413694721825,-0.5
2026-08-03,Yainer Diaz,Houston Astros,3000,8,63.2,89.10271041369472,7.0
2026-08-03,Austin Wells,New York Yankees,2500,9,41.7,46.18994413407822,18.5
2026-08-03,Jacob Young,Washington Nationals,3200,9,48.7,60.77614138438881,4.0
2026-08-03,Kyle Tucker,Los Angeles Dodgers,4800,6,50.1,63.96870554765292,10.0
2026-08-03,Taylor Trammell,Houston Astros,3000,7,57.1,78.98628257887518,-0.5
2026-08-03,Grant Mccray,San Francisco Giants,2000,8,44.5,55.2544731610338,11.0
2026-08-03,Ryan Waldschmidt,Arizona Diamondbacks,2700,9,48.5,63.4745308310992,-0.5
2026-08-03,Henry Davis,Pittsburgh Pirates,3000,9,33.3,34.06711409395973,1.5
2026-08-03,Andres Gimenez,Toronto Blue Jays,2800,8,51.6,76.85350318471338,0.0
2026-08-03,Evan Carter,Texas Rangers,3000,5,53.2,81.45156482861401,-0.5
2026-08-04,Dominic Canzone,Seattle Mariners,3900,3,83.9,85.06132075471699,2.5
2026-08-04,Andres Chaparro,Washington Nationals,2000,2,87.8,96.62318840579711,-1.0
2026-08-04,John Rave,Kansas City Royals,3100,8,76.3,75.1671388101983,0.0
2026-08-04,Royce Lewis,Minnesota Twins,3600,5,85.4,98.96033994334277,14.0
2026-08-04,Teoscar Hernandez,Los Angeles Dodgers,4200,7,77.3,85.40696117804552,-0.5
2026-08-04,Cole Carrigg,Colorado Rockies,3300,2,79.4,93.28135223555071,4.5
2026-08-04,Kyle Stowers,Miami Marlins,3900,1,72.6,84.49484536082474,4.5
2026-08-04,Randal Grichuk,Chicago White Sox,3400,4,67.1,75.11881188118812,5.0
2026-08-04,Cole Young,Seattle Mariners,3200,1,59.7,67.9651474530831,4.0
2026-08-04,Colt Keith,Detroit Tigers,3000,5,61.1,75.0,22.0
2026-08-04,Dominic Smith,Atlanta Braves,3300,7,58.3,70.57692307692308,0.0
2026-08-04,Daniel Susac,San Francisco Giants,2900,5,59.7,75.0,4.5
2026-08-04,Bryson Stott,Philadelphia Phillies,4000,8,62.5,82.65934065934066,8.0
2026-08-04,Jackson Merrill,San Diego Padres,3900,5,55.1,68.4963503649635,17.0
2026-08-04,Spencer Torkelson,Detroit Tigers,3000,6,54.7,67.8048780487805,1.5
2026-08-04,Luke Keaschall,Minnesota Twins,3000,8,55.5,69.87743732590529,2.5
2026-08-04,Trea Turner,Philadelphia Phillies,5400,2,70.3,100.0,15.0
2026-08-04,Henry Bolte,Athletics,3200,1,53.6,66.74449339207048,16.0
2026-08-04,Evan Carter,Texas Rangers,3000,6,57.1,73.9394856278366,0.0
2026-08-04,Luis Rengifo,San Diego Padres,2700,2,56.1,72.22784810126582,12.0
2026-08-04,Ryan Kreidler,Minnesota Twins,2700,9,51.0,62.60801144492132,7.0
2026-08-04,Ezequiel Tovar,Colorado Rockies,3900,9,50.7,62.84922010398614,12.0
2026-08-04,Jacob Young,Washington Nationals,3200,6,50.2,63.578560939794414,-0.5
2026-08-04,Nathan Church,St. Louis Cardinals,2900,7,46.0,56.11145510835914,2.5
2026-08-04,George Springer,Toronto Blue Jays,3700,4,52.7,71.21978021978022,4.5
2026-08-04,Rhys Hoskins,Cleveland Guardians,3300,4,37.6,41.78787878787879,-1.0
2026-08-04,Ryan Waldschmidt,Arizona Diamondbacks,2700,9,55.3,78.07650273224044,2.5
2026-08-04,Caleb Durbin,Boston Red Sox,2900,6,40.2,49.44444444444444,32.0
2026-08-04,Freddy Fermin,San Diego Padres,2100,7,45.0,59.32394366197184,10.0
2026-08-04,Spencer Jones,New York Yankees,2700,5,54.7,79.4297520661157,0.0
2026-08-04,Jase Bowen,San Diego Padres,2400,9,40.4,51.0,6.5
2026-08-04,Javier Baez,Detroit Tigers,3000,8,35.7,41.915159944367176,3.5
2026-08-04,Brenton Doyle,Chicago White Sox,3000,7,38.0,47.41652021089631,3.0
2026-08-04,Taylor Trammell,Houston Astros,3000,7,37.1,46.55244755244755,22.0
2026-08-04,Andres Gimenez,Toronto Blue Jays,2800,8,32.0,40.429951690821255,4.5
2026-08-05,Griffin Conine,Miami Marlins,3200,4,89.9,97.20247469066366,-1.0
2026-08-05,Royce Lewis,Minnesota Twins,3600,5,90.1,100.0,3.0
2026-08-05,Dominic Canzone,Seattle Mariners,3900,3,84.2,100.0,4.0
2026-08-05,Kyle Stowers,Miami Marlins,3900,2,69.6,80.98969072164948,-1.0
2026-08-05,Randy Arozarena,Seattle Mariners,5100,2,72.7,92.22984356197352,10.0
2026-08-05,Carson Benge,New York Mets,4000,4,55.2,57.46196403872753,15.0
2026-08-05,Nathaniel Lowe,Cleveland Guardians,3000,4,63.4,74.3810110974106,11.5
2026-08-05,Andrew Benintendi,Chicago White Sox,3100,5,67.2,83.74493927125506,4.5
2026-08-05,Cole Young,Seattle Mariners,3200,1,71.2,93.64343163538874,0.0
2026-08-05,Colt Keith,Detroit Tigers,3000,5,57.6,67.0,-0.5
2026-08-05,Steven Kwan,Cleveland Guardians,3200,1,58.3,68.47058823529412,6.0
2026-08-05,Jackson Merrill,San Diego Padres,3900,5,61.5,76.28364688856729,3.5
2026-08-05,Masataka Yoshida,Boston Red Sox,3000,5,54.1,62.3929539295393,0.0
2026-08-05,Luis Rengifo,San Diego Padres,2700,2,59.5,80.5031847133758,-1.5
2026-08-05,Trea Turner,Philadelphia Phillies,5400,2,66.9,96.3931623931624,1.5
2026-08-05,Chase Meidroth,Chicago White Sox,3600,8,48.3,59.67567567567568,-1.0
2026-08-05,Spencer Torkelson,Detroit Tigers,3000,6,40.3,44.50204638472033,-1.0
2026-08-05,Ryan Kreidler,Minnesota Twins,2700,9,41.2,47.53256150506513,-0.5
2026-08-05,Henry Bolte,Athletics,3200,1,50.5,66.6978417266187,-1.0
2026-08-05,Bryson Stott,Philadelphia Phillies,4000,8,54.4,75.75342465753425,14.0
2026-08-05,Jakob Marsee,Miami Marlins,3700,7,40.8,48.78048780487805,7.0
2026-08-05,Caleb Durbin,Boston Red Sox,2900,6,43.9,54.93084370677732,5.0
2026-08-05,Ryan Waldschmidt,Arizona Diamondbacks,2700,9,43.6,54.65753424657534,10.5
2026-08-05,Nathan Church,St. Louis Cardinals,2900,5,49.8,67.10852713178295,6.0
2026-08-05,Jarren Duran,Boston Red Sox,4700,7,38.4,47.73246329526917,15.0
2026-08-05,Jase Bowen,San Diego Padres,2400,9,41.6,55.37697516930022,-1.5
2026-08-05,Kyle Isbel,Kansas City Royals,2500,9,40.2,53.15174506828528,1.5
2026-08-05,Spencer Jones,New York Yankees,2700,5,43.7,62.63739376770539,-1.0
2026-08-05,Tyler Oneill,Baltimore Orioles,2600,4,32.4,43.0,15.5
2026-08-05,Petey Halpin,Cleveland Guardians,2600,7,30.2,39.927927927927925,-0.5
2026-08-05,Jacob Young,Washington Nationals,3200,9,43.9,68.96449704142012,16.0
2026-08-05,Justin Crawford,Philadelphia Phillies,3200,9,32.8,60.587786259541986,2.0
2026-08-06,Fernando Tatis,San Diego Padres,4500,1,81.9,86.254327563249,11.0
2026-08-06,Bobby Witt,Kansas City Royals,6100,2,79.9,91.44171779141104,20.0
2026-08-06,Royce Lewis,Minnesota Twins,3600,5,79.9,92.53061224489795,16.0
2026-08-06,Randal Grichuk,Chicago White Sox,3400,4,58.2,65.93564356435644,5.0
2026-08-06,Dominic Smith,Atlanta Braves,3300,7,50.6,59.72527472527473,3.0
2026-08-06,Jackson Merrill,San Diego Padres,3900,5,51.4,62.96943231441048,9.5
2026-08-06,Caleb Durbin,Boston Red Sox,2900,4,46.1,58.2967032967033,18.0
2026-08-06,Luke Keaschall,Minnesota Twins,3000,2,52.6,71.53521126760563,7.0
2026-08-06,Ryan Waldschmidt,Arizona Diamondbacks,2700,9,53.0,72.43791722296395,0.0
2026-08-06,Freddy Fermin,San Diego Padres,2100,8,44.8,56.700516351118765,5.0
2026-08-06,Kyle Stowers,Miami Marlins,3900,6,50.4,69.58854166666667,6.5
2026-08-06,Jarren Duran,Boston Red Sox,4700,7,41.4,53.714285714285715,3.0
2026-08-07,Fernando Tatis,San Diego Padres,4500,1,94.5,100.0,16.5
2026-08-07,Bryce Harper,Philadelphia Phillies,5800,3,93.7,100.0,11.5
2026-08-07,Royce Lewis,Minnesota Twins,3600,3,90.0,93.82312925170068,13.5
2026-08-07,Jake Bauers,Milwaukee Brewers,4800,3,91.0,100.0,3.0
2026-08-07,Bobby Witt,Kansas City Royals,6100,2,90.4,99.72939729397294,7.0
2026-08-07,Kevin Mcgonigle,Detroit Tigers,3000,1,79.7,94.31143552311435,13.0
2026-08-07,Teoscar Hernandez,Los Angeles Dodgers,4200,7,81.2,100.0,-1.0
2026-08-07,Randal Grichuk,Chicago White Sox,3400,4,68.3,78.93564356435644,2.5
2026-08-07,Brandon Nimmo,Texas Rangers,3600,4,74.1,93.1994917407878,3.0
2026-08-07,Colt Keith,Detroit Tigers,3000,1,69.8,88.18766756032171,-1.0
2026-08-07,Jackson Merrill,San Diego Padres,3900,5,62.8,74.15697674418605,11.0
2026-08-07,Bryson Stott,Philadelphia Phillies,4000,8,63.8,77.00804289544236,6.0
2026-08-07,Jacob Young,Washington Nationals,3200,9,52.8,56.40028288543141,2.5
2026-08-07,Wade Meckler,Los Angeles Angels,3200,1,74.3,100.0,0.0
2026-08-07,Julio Rodriguez,Seattle Mariners,5000,5,60.3,72.66487213997308,21.0
2026-08-07,Cole Young,Seattle Mariners,3200,2,54.9,62.1156462585034,2.5
2026-08-07,Kyle Stowers,Miami Marlins,3900,1,58.9,71.05194805194805,18.0
2026-08-07,Joe Mack,Miami Marlins,2800,8,55.3,63.96589358799454,-0.5
2026-08-07,Kyle Tucker,Los Angeles Dodgers,4800,6,72.8,100.0,4.5
2026-08-07,Daniel Susac,San Francisco Giants,2900,5,54.5,67.0,-1.0
2026-08-07,Luke Keaschall,Minnesota Twins,3000,6,53.0,64.29131652661064,6.0
2026-08-07,Drew Gilbert,San Francisco Giants,2700,6,48.4,56.35294117647058,4.0
2026-08-07,Trea Turner,Philadelphia Phillies,5400,2,62.1,84.82857142857142,3.5
2026-08-07,Chase Meidroth,Chicago White Sox,3600,1,51.9,64.73712021136063,4.0
2026-08-07,Mauricio Dubon,Atlanta Braves,3200,5,53.3,67.87534626038781,3.0
2026-08-07,Lawrence Butler,Athletics,3000,1,52.9,67.20820189274448,0.0
2026-08-07,Nathan Church,St. Louis Cardinals,2900,7,55.8,73.0909090909091,8.0
2026-08-07,Tyler Oneill,Baltimore Orioles,2600,4,45.8,54.0,4.0
2026-08-07,Henry Bolte,Athletics,3200,1,50.8,64.42857142857143,-1.5
2026-08-07,Caleb Durbin,Boston Red Sox,2900,4,52.4,68.58904109589041,9.0
2026-08-07,Ryan Waldschmidt,Arizona Diamondbacks,2700,9,37.7,41.49659863945578,15.0
2026-08-07,Brenton Doyle,Chicago White Sox,3000,6,46.1,62.965397923875436,-0.5
2026-08-07,Yainer Diaz,Houston Astros,3000,7,52.0,76.06590257879657,-1.0
2026-08-07,Javier Baez,Detroit Tigers,3000,1,41.8,59.043723554301835,0.0
2026-08-07,Justin Crawford,Philadelphia Phillies,3200,9,38.6,52.65030674846625,16.0
2026-08-07,Edgar Quero,Chicago White Sox,2300,8,36.7,49.54471544715447,3.0
2026-08-07,Jose Altuve,Houston Astros,3000,4,42.5,63.66145092460883,9.0
2026-08-07,Jarren Duran,Boston Red Sox,4700,7,42.2,63.31596091205212,17.5
2026-08-08,Jake Bauers,Milwaukee Brewers,4800,3,97.7,100.0,1.5
2026-08-08,Royce Lewis,Minnesota Twins,3600,3,91.9,95.0,16.0
2026-08-08,Elly De La Cruz,Cincinnati Reds,3000,1,88.5,100.0,-0.5
2026-08-08,Christian Walker,Houston Astros,3000,5,87.3,100.0,9.0
2026-08-08,Kevin Mcgonigle,Detroit Tigers,3000,1,87.3,100.0,7.0
2026-08-08,Bobby Witt,Kansas City Royals,6100,2,85.9,99.7037037037037,7.0
2026-08-08,Kyle Tucker,Los Angeles Dodgers,4800,6,71.2,83.20723226703755,16.0
2026-08-08,Steven Kwan,Cleveland Guardians,3200,1,71.5,87.58992805755396,2.0
2026-08-08,Jesus Sanchez,Toronto Blue Jays,2600,4,67.6,80.16402116402116,2.5
2026-08-08,Brandon Nimmo,Texas Rangers,3600,4,76.3,99.10941475826972,2.0
2026-08-08,Jac Caglianone,Kansas City Royals,4600,3,73.9,94.5567144719687,42.0
2026-08-08,Teoscar Hernandez,Los Angeles Dodgers,4200,8,62.5,73.63273727647868,3.0
2026-08-08,Bryson Stott,Philadelphia Phillies,4000,5,74.4,98.37783711615488,17.0
2026-08-08,Cole Young,Seattle Mariners,3200,2,58.6,69.09809264305177,2.5
2026-08-08,Jacob Young,Washington Nationals,3200,9,53.5,60.70538243626062,7.0
2026-08-08,Andy Pages,Los Angeles Dodgers,5000,2,59.9,74.54430379746836,12.5
2026-08-08,Jung Hoo Lee,San Francisco Giants,3600,2,51.4,57.41624365482234,0.0
2026-08-08,Andruw Monasterio,Boston Red Sox,2400,5,53.5,63.620253164556964,10.5
2026-08-08,Wade Meckler,Los Angeles Angels,3200,1,56.1,68.75158428390367,7.0
2026-08-08,Josh Bell,Minnesota Twins,2600,4,54.9,66.80758807588076,5.0
2026-08-08,Jakob Marsee,Miami Marlins,3700,1,60.1,77.81889763779527,14.0
2026-08-08,Andrew Benintendi,Chicago White Sox,3100,5,55.2,68.68385345997287,6.5
2026-08-08,Marcus Semien,New York Mets,3300,7,63.8,86.76755070202807,-0.5
2026-08-08,Lawrence Butler,Athletics,3000,1,48.8,57.88461538461539,14.0
2026-08-08,Kyle Stowers,Miami Marlins,3900,3,52.5,67.28205128205128,2.0
2026-08-08,Spencer Torkelson,Detroit Tigers,3000,6,58.8,81.02864938608458,9.0
2026-08-08,Trea Turner,Philadelphia Phillies,5400,2,62.2,88.36676217765043,19.0
2026-08-08,Chase Meidroth,Chicago White Sox,3600,8,42.2,48.39682539682539,7.0
2026-08-08,Ryan Waldschmidt,Arizona Diamondbacks,2700,9,31.6,29.080213903743314,1.5
2026-08-08,Joey Ortiz,Milwaukee Brewers,2100,9,37.0,40.60240963855422,-0.5
2026-08-08,Tyler Oneill,Baltimore Orioles,2600,4,43.4,54.0,7.0
2026-08-08,Jarren Duran,Boston Red Sox,4700,8,42.8,53.47001620745543,-1.5
2026-08-08,Jose Altuve,Houston Astros,3000,4,58.4,85.36248236953455,2.5
2026-08-08,Caleb Durbin,Boston Red Sox,2900,3,42.4,54.171270718232044,13.5
2026-08-08,Justin Crawford,Philadelphia Phillies,3200,7,54.0,79.57575757575758,12.0
2026-08-08,Andres Gimenez,Toronto Blue Jays,2800,6,45.0,62.79029733959311,13.5
2026-08-08,Alex Bregman,Chicago Cubs,4000,4,56.1,85.803324099723,1.5
2026-08-08,Eli White,Boston Red Sox,2500,6,30.0,37.33933933933934,1.0
2026-08-08,Cedric Mullins,Tampa Bay Rays,3200,6,39.1,56.67817896389326,12.0
2026-08-09,Christian Walker,Houston Astros,3000,6,78.1,86.81434058898847,0.0
2026-08-09,Kevin Mcgonigle,Detroit Tigers,3000,1,73.4,87.5281173594132,2.5
2026-08-09,Nathaniel Lowe,Cleveland Guardians,3000,4,70.7,84.10194174757282,1.5
2026-08-09,Xander Bogaerts,San Diego Padres,3500,8,70.9,88.90923317683881,-0.5
2026-08-09,Randal Grichuk,Chicago White Sox,3400,4,53.1,60.63354037267081,8.0
2026-08-09,Angel Genao,Cleveland Guardians,2000,9,45.4,48.0,3.5
2026-08-09,Cole Young,Seattle Mariners,3200,2,52.4,63.71934604904632,7.5
2026-08-09,Liam Hicks,Tampa Bay Rays,4900,5,53.0,65.04347826086956,12.0
2026-08-09,Lamonte Wade,Houston Astros,3000,9,42.6,46.258692628650905,0.0
2026-08-09,Taylor Trammell,Houston Astros,3000,5,54.0,71.04582210242587,4.5
2026-08-09,Spencer Torkelson,Detroit Tigers,3000,6,47.0,61.329715061058344,6.0
2026-08-09,Jose Altuve,Houston Astros,3000,4,49.8,67.43342776203966,0.0
2026-08-09,Freddy Fermin,San Diego Padres,2100,9,47.0,64.98445595854923,7.0
2026-08-09,Edgar Quero,Chicago White Sox,2300,7,36.1,47.38631790744466,6.0
2026-08-09,Cedric Mullins,Tampa Bay Rays,3200,7,35.3,46.007751937984494,11.0
2026-08-10,Jake Bauers,Milwaukee Brewers,4800,3,93.5,100.0,5.0
2026-08-10,Wilyer Abreu,Boston Red Sox,4400,3,89.0,100.0,2.0
2026-08-10,Fernando Tatis,San Diego Padres,4500,1,88.5,100.0,0.0
2026-08-10,Jac Caglianone,Kansas City Royals,4600,3,71.1,85.59347553324969,20.5
2026-08-10,Christian Walker,Houston Astros,3000,6,77.9,100.0,2.0
2026-08-10,Corey Seager,Texas Rangers,4500,2,59.1,65.0,5.0
