Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
OF,Ronald Acuna Jr. (43346240),Ronald Acuna Jr.,43346240,OF,5300,ATL@SD 06/22/2026 10:10PM ET,ATL,9.06
OF,JJ Bleday (43345986),JJ Bleday,43345986,OF,5200,MIL@CIN 06/22/2026 07:10PM ET,CIN,9.31
1B,Freddie Freeman (43345985),Freddie Freeman,43345985,1B,5200,LAD@MIN 06/22/2026 07:40PM ET,LAD,8.16
OF,Mickey Moniak (43346241),Mickey Moniak,43346241,OF,5200,BOS@COL 06/22/2026 08:40PM ET,COL,8.54
SS,Gunnar Henderson (43345987),Gunnar Henderson,43345987,SS,5200,BAL@LAA 06/22/2026 09:38PM ET,BAL,7.94
1B,TJ Rumfield (43345990),TJ Rumfield,43345990,1B,5100,BOS@COL 06/22/2026 08:40PM ET,COL,7.68
C,Drake Baldwin (43345988),Drake Baldwin,43345988,C,5100,ATL@SD 06/22/2026 10:10PM ET,ATL,9.55
OF,Seiya Suzuki (43345989),Seiya Suzuki,43345989,OF,5100,CHC@NYM 06/22/2026 07:10PM ET,CHC,7.64
1B,Vladimir Guerrero Jr. (43345993),Vladimir Guerrero Jr.,43345993,1B,5000,HOU@TOR 06/22/2026 07:07PM ET,TOR,7.14
SS,Elly De La Cruz (43346239),Elly De La Cruz,43346239,SS,5000,MIL@CIN 06/22/2026 07:10PM ET,CIN,9.78
1B,Munetaka Murakami (43346242),Munetaka Murakami,43346242,1B,5000,CLE@CWS 06/22/2026 07:40PM ET,CWS,9.74
OF,Andy Pages (43345991),Andy Pages,43345991,OF,5000,LAD@MIN 06/22/2026 07:40PM ET,LAD,8.69
SP,Ryan Feltner (43345966),Ryan Feltner,43345966,P,5000,BOS@COL 06/22/2026 08:40PM ET,COL,9.76
OF,Wilyer Abreu (43345992),Wilyer Abreu,43345992,OF,5000,BOS@COL 06/22/2026 08:40PM ET,BOS,7.55
2B/3B,Willi Castro (43345994),Willi Castro,43345994,2B/3B,5000,BOS@COL 06/22/2026 08:40PM ET,COL,6.96
SP,Michael Lorenzen (43346580),Michael Lorenzen,43346580,P,5000,BOS@COL 06/22/2026 08:40PM ET,COL,6.11
RP,Tanner Gordon (43346581),Tanner Gordon,43346581,P,5000,BOS@COL 06/22/2026 08:40PM ET,COL,7.32
SP,Kyle Freeland (43346582),Kyle Freeland,43346582,P,5000,BOS@COL 06/22/2026 08:40PM ET,COL,6.65
SP,Tomoyuki Sugano (43346583),Tomoyuki Sugano,43346583,P,5000,BOS@COL 06/22/2026 08:40PM ET,COL,10.63
SP,Chase Dollander (43346584),Chase Dollander,43346584,P,5000,BOS@COL 06/22/2026 08:40PM ET,COL,13.1
SP,Antonio Senzatela (43346585),Antonio Senzatela,43346585,P,5000,BOS@COL 06/22/2026 08:40PM ET,COL,6.29
RP,Blas Castano (43346586),Blas Castano,43346586,P,5000,BOS@COL 06/22/2026 08:40PM ET,COL,4.85
RP,Zach Agnos (43346587),Zach Agnos,43346587,P,5000,BOS@COL 06/22/2026 08:40PM ET,COL,2.45
SP,McCade Brown (43346588),McCade Brown,43346588,P,5000,BOS@COL 06/22/2026 08:40PM ET,COL,0
RP,Jose Quintana (43346589),Jose Quintana,43346589,P,5000,BOS@COL 06/22/2026 08:40PM ET,COL,6.05
SP,Sean Sullivan (43346590),Sean Sullivan,43346590,P,5000,BOS@COL 06/22/2026 08:40PM ET,COL,-0.32
1B/OF,Jake Bauers (43345996),Jake Bauers,43345996,1B/OF,4900,MIL@CIN 06/22/2026 07:10PM ET,MIL,8.68
OF,Ceddanne Rafaela (43346000),Ceddanne Rafaela,43346000,OF,4900,BOS@COL 06/22/2026 08:40PM ET,BOS,7.34
2B/OF,Fernando Tatis Jr. (43345998),Fernando Tatis Jr.,43345998,2B/OF,4900,ATL@SD 06/22/2026 10:10PM ET,SD,7.45
OF,Kyle Tucker (43346003),Kyle Tucker,43346003,OF,4800,LAD@MIN 06/22/2026 07:40PM ET,LAD,7.51
OF,Jake McCarthy (43346001),Jake McCarthy,43346001,OF,4800,BOS@COL 06/22/2026 08:40PM ET,COL,7.08
1B,Michael Busch (43346002),Michael Busch,43346002,1B,4800,CHC@NYM 06/22/2026 07:10PM ET,CHC,7.5
1B/3B,Miguel Vargas (43346006),Miguel Vargas,43346006,1B/3B,4700,CLE@CWS 06/22/2026 07:40PM ET,CWS,8.97
C,Ryan Jeffers (43346243),Ryan Jeffers,43346243,C,4700,LAD@MIN 06/22/2026 07:40PM ET,MIN,8.92
1B,Matt Olson (43346004),Matt Olson,43346004,1B,4700,ATL@SD 06/22/2026 10:10PM ET,ATL,9.26
OF,Ian Happ (43346005),Ian Happ,43346005,OF,4700,CHC@NYM 06/22/2026 07:10PM ET,CHC,8.62
1B/3B,Sal Stewart (43346010),Sal Stewart,43346010,1B/3B,4600,MIL@CIN 06/22/2026 07:10PM ET,CIN,8.80
3B,Max Muncy (43346008),Max Muncy,43346008,3B,4600,LAD@MIN 06/22/2026 07:40PM ET,LAD,7.57
SS,Ezequiel Tovar (43346009),Ezequiel Tovar,43346009,SS,4600,BOS@COL 06/22/2026 08:40PM ET,COL,5.18
C,William Contreras (43346013),William Contreras,43346013,C,4500,MIL@CIN 06/22/2026 07:10PM ET,MIL,7.93
SS,Mookie Betts (43346012),Mookie Betts,43346012,SS,4500,LAD@MIN 06/22/2026 07:40PM ET,LAD,7.07
OF,Tyler Freeman (43346014),Tyler Freeman,43346014,OF,4500,BOS@COL 06/22/2026 08:40PM ET,COL,6.55
3B,Jordan Westburg (43346244),Jordan Westburg,43346244,3B,4500,BAL@LAA 06/22/2026 09:38PM ET,BAL,0
2B,JJ Wetherholt (43346015),JJ Wetherholt,43346015,2B,4500,ARI@STL 06/22/2026 07:45PM ET,STL,8.73
SS,Jeremy Pena (43346016),Jeremy Pena,43346016,SS,4400,HOU@TOR 06/22/2026 07:07PM ET,HOU,8.34
2B,Travis Bazzana (43346019),Travis Bazzana,43346019,2B,4400,CLE@CWS 06/22/2026 07:40PM ET,CLE,8.85
C,Braxton Fulford (43346020),Braxton Fulford,43346020,C,4400,BOS@COL 06/22/2026 08:40PM ET,COL,4.26
OF,Roman Anthony (43346245),Roman Anthony,43346245,OF,4400,BOS@COL 06/22/2026 08:40PM ET,BOS,6.1
OF,Taylor Ward (43346017),Taylor Ward,43346017,OF,4400,BAL@LAA 06/22/2026 09:38PM ET,BAL,7.28
1B,Alec Burleson (43346021),Alec Burleson,43346021,1B,4400,ARI@STL 06/22/2026 07:45PM ET,STL,8.76
3B,Alex Bregman (43346018),Alex Bregman,43346018,3B,4400,CHC@NYM 06/22/2026 07:10PM ET,CHC,6.70
2B,Edouard Julien (43346024),Edouard Julien,43346024,2B,4300,BOS@COL 06/22/2026 08:40PM ET,COL,4.56
C,Adley Rutschman (43346246),Adley Rutschman,43346246,C,4300,BAL@LAA 06/22/2026 09:38PM ET,BAL,7.85
C,Ivan Herrera (43346023),Ivan Herrera,43346023,C,4300,ARI@STL 06/22/2026 07:45PM ET,STL,8.68
3B,Manny Machado (43346022),Manny Machado,43346022,3B,4300,ATL@SD 06/22/2026 10:10PM ET,SD,6.5
C,Gary Sanchez (43346025),Gary Sanchez,43346025,C,4200,MIL@CIN 06/22/2026 07:10PM ET,MIL,6.22
1B/OF,Spencer Steer (43346029),Spencer Steer,43346029,1B/OF,4200,MIL@CIN 06/22/2026 07:10PM ET,CIN,7.10
OF,Teoscar Hernandez (43346248),Teoscar Hernandez,43346248,OF,4200,LAD@MIN 06/22/2026 07:40PM ET,LAD,7.63
2B,Ozzie Albies (43346028),Ozzie Albies,43346028,2B,4200,ATL@SD 06/22/2026 10:10PM ET,ATL,7.90
OF,Michael Harris II (43346031),Michael Harris II,43346031,OF,4200,ATL@SD 06/22/2026 10:10PM ET,ATL,7.87
OF,Jackson Merrill (43346032),Jackson Merrill,43346032,OF,4200,ATL@SD 06/22/2026 10:10PM ET,SD,7.16
3B/SS,Bo Bichette (43346026),Bo Bichette,43346026,3B/SS,4200,CHC@NYM 06/22/2026 07:10PM ET,NYM,6.79
SS,Francisco Lindor (43346247),Francisco Lindor,43346247,SS,4200,CHC@NYM 06/22/2026 07:10PM ET,NYM,6.79
3B/SS,Colson Montgomery (43346034),Colson Montgomery,43346034,3B/SS,4100,CLE@CWS 06/22/2026 07:40PM ET,CWS,8
OF,Angel Martinez (43346249),Angel Martinez,43346249,OF,4100,CLE@CWS 06/22/2026 07:40PM ET,CLE,6.92
C,Dalton Rushing (43346033),Dalton Rushing,43346033,C,4100,LAD@MIN 06/22/2026 07:40PM ET,LAD,6.53
1B/OF,Kody Clemens (43346037),Kody Clemens,43346037,1B/OF,4100,LAD@MIN 06/22/2026 07:40PM ET,MIN,7.23
2B,Nico Hoerner (43346036),Nico Hoerner,43346036,2B,4100,CHC@NYM 06/22/2026 07:10PM ET,CHC,7.08
RP,Jayden Murray (43346719),Jayden Murray,43346719,P,4000,CHC@NYM 06/22/2026 07:10PM ET,CHC,1.05
OF,George Springer (43346040),George Springer,43346040,OF,4000,HOU@TOR 06/22/2026 07:07PM ET,TOR,7.18
1B,Christian Walker (43346041),Christian Walker,43346041,1B,4000,HOU@TOR 06/22/2026 07:07PM ET,HOU,7.96
RP,Chad Dallas (43346604),Chad Dallas,43346604,P,4000,HOU@TOR 06/22/2026 07:07PM ET,TOR,11.85
RP,Bowden Francis (43346620),Bowden Francis,43346620,P,4000,HOU@TOR 06/22/2026 07:07PM ET,TOR,0
RP,Nate Pearson (43346625),Nate Pearson,43346625,P,4000,HOU@TOR 06/22/2026 07:07PM ET,HOU,3.22
RP,Alimber Santa (43346626),Alimber Santa,43346626,P,4000,HOU@TOR 06/22/2026 07:07PM ET,HOU,4.56
RP,Braydon Fisher (43346634),Braydon Fisher,43346634,P,4000,HOU@TOR 06/22/2026 07:07PM ET,TOR,3.15
RP,Tyler Rogers (43346642),Tyler Rogers,43346642,P,4000,HOU@TOR 06/22/2026 07:07PM ET,TOR,2.33
RP,Yimi Garcia (43346657),Yimi Garcia,43346657,P,4000,HOU@TOR 06/22/2026 07:07PM ET,TOR,0
RP,Bryan Abreu (43346677),Bryan Abreu,43346677,P,4000,HOU@TOR 06/22/2026 07:07PM ET,HOU,2.26
RP,Enyel De Los Santos (43346679),Enyel De Los Santos,43346679,P,4000,HOU@TOR 06/22/2026 07:07PM ET,HOU,2.57
RP,Louis Varland (43346681),Louis Varland,43346681,P,4000,HOU@TOR 06/22/2026 07:07PM ET,TOR,5.04
RP,Jeff Hoffman (43346698),Jeff Hoffman,43346698,P,4000,HOU@TOR 06/22/2026 07:07PM ET,TOR,3.68
RP,Hayden Juenger (43346706),Hayden Juenger,43346706,P,4000,HOU@TOR 06/22/2026 07:07PM ET,TOR,-1.95
RP,Tommy Nance (43346710),Tommy Nance,43346710,P,4000,HOU@TOR 06/22/2026 07:07PM ET,TOR,2.80
RP,Joe Mantiply (43346744),Joe Mantiply,43346744,P,4000,HOU@TOR 06/22/2026 07:07PM ET,TOR,3.24
RP,Brendon Little (43346753),Brendon Little,43346753,P,4000,HOU@TOR 06/22/2026 07:07PM ET,TOR,-2.38
RP,Chase Lee (43346773),Chase Lee,43346773,P,4000,HOU@TOR 06/22/2026 07:07PM ET,TOR,-0.03
RP,Logan VanWey (43346778),Logan VanWey,43346778,P,4000,HOU@TOR 06/22/2026 07:07PM ET,HOU,5.38
RP,Josh Hader (43346787),Josh Hader,43346787,P,4000,HOU@TOR 06/22/2026 07:07PM ET,HOU,5.52
RP,Bryan King (43346808),Bryan King,43346808,P,4000,HOU@TOR 06/22/2026 07:07PM ET,HOU,2.86
RP,Bennett Sousa (43346816),Bennett Sousa,43346816,P,4000,HOU@TOR 06/22/2026 07:07PM ET,HOU,0.94
RP,Steven Okert (43346837),Steven Okert,43346837,P,4000,HOU@TOR 06/22/2026 07:07PM ET,HOU,3.04
RP,Lazaro Estrada (43346839),Lazaro Estrada,43346839,P,4000,HOU@TOR 06/22/2026 07:07PM ET,TOR,6.62
RP,DL Hall (43346621),DL Hall,43346621,P,4000,MIL@CIN 06/22/2026 07:10PM ET,MIL,4.02
RP,Craig Yoho (43346666),Craig Yoho,43346666,P,4000,MIL@CIN 06/22/2026 07:10PM ET,MIL,5.56
RP,Rob Zastryzny (43346669),Rob Zastryzny,43346669,P,4000,MIL@CIN 06/22/2026 07:10PM ET,MIL,0
RP,Andrew Chafin (43346670),Andrew Chafin,43346670,P,4000,MIL@CIN 06/22/2026 07:10PM ET,CIN,0
RP,Carlos Rodriguez (43346674),Carlos Rodriguez,43346674,P,4000,MIL@CIN 06/22/2026 07:10PM ET,MIL,5.15
RP,Drew Rom (43346675),Drew Rom,43346675,P,4000,MIL@CIN 06/22/2026 07:10PM ET,MIL,5.5
RP,Sam Moll (43346691),Sam Moll,43346691,P,4000,MIL@CIN 06/22/2026 07:10PM ET,CIN,2.68
RP,Abner Uribe (43346693),Abner Uribe,43346693,P,4000,MIL@CIN 06/22/2026 07:10PM ET,MIL,3.25
RP,Zach McCambley (43346701),Zach McCambley,43346701,P,4000,MIL@CIN 06/22/2026 07:10PM ET,CIN,1.87
RP,Grant Anderson (43346718),Grant Anderson,43346718,P,4000,MIL@CIN 06/22/2026 07:10PM ET,MIL,2.78
RP,Jared Koenig (43346724),Jared Koenig,43346724,P,4000,MIL@CIN 06/22/2026 07:10PM ET,MIL,3.42
RP,Brian Fitzpatrick (43346727),Brian Fitzpatrick,43346727,P,4000,MIL@CIN 06/22/2026 07:10PM ET,MIL,3.4
RP,Easton McGee (43346758),Easton McGee,43346758,P,4000,MIL@CIN 06/22/2026 07:10PM ET,MIL,2.65
RP,Joel Kuhnel (43346761),Joel Kuhnel,43346761,P,4000,MIL@CIN 06/22/2026 07:10PM ET,MIL,1.90
RP,Emilio Pagan (43346765),Emilio Pagan,43346765,P,4000,MIL@CIN 06/22/2026 07:10PM ET,CIN,1.93
RP,Aaron Ashby (43346777),Aaron Ashby,43346777,P,4000,MIL@CIN 06/22/2026 07:10PM ET,MIL,5.68
RP,Luis Mey (43346791),Luis Mey,43346791,P,4000,MIL@CIN 06/22/2026 07:10PM ET,CIN,3.07
RP,Tejay Antone (43346799),Tejay Antone,43346799,P,4000,MIL@CIN 06/22/2026 07:10PM ET,CIN,3.24
RP,Graham Ashcraft (43346811),Graham Ashcraft,43346811,P,4000,MIL@CIN 06/22/2026 07:10PM ET,CIN,3.42
RP,Pierce Johnson (43346822),Pierce Johnson,43346822,P,4000,MIL@CIN 06/22/2026 07:10PM ET,CIN,2.72
RP,Brock Burke (43346826),Brock Burke,43346826,P,4000,MIL@CIN 06/22/2026 07:10PM ET,CIN,2.57
RP,Angel Zerpa (43346827),Angel Zerpa,43346827,P,4000,MIL@CIN 06/22/2026 07:10PM ET,MIL,1.11
RP,Trevor Megill (43346829),Trevor Megill,43346829,P,4000,MIL@CIN 06/22/2026 07:10PM ET,MIL,3.46
RP,Zach Maxwell (43346833),Zach Maxwell,43346833,P,4000,MIL@CIN 06/22/2026 07:10PM ET,CIN,0.41
RP,Caleb Ferguson (43346849),Caleb Ferguson,43346849,P,4000,MIL@CIN 06/22/2026 07:10PM ET,CIN,3.46
RP,Prelander Berroa (43346592),Prelander Berroa,43346592,P,4000,CLE@CWS 06/22/2026 07:40PM ET,CWS,0
SP,Austin Peterson (43346594),Austin Peterson,43346594,P,4000,CLE@CWS 06/22/2026 07:40PM ET,CLE,0
SP,Tanner McDougal (43346605),Tanner McDougal,43346605,P,4000,CLE@CWS 06/22/2026 07:40PM ET,CWS,0
SP,Ky Bush (43346609),Ky Bush,43346609,P,4000,CLE@CWS 06/22/2026 07:40PM ET,CWS,0
RP,Yorman Gomez (43346610),Yorman Gomez,43346610,P,4000,CLE@CWS 06/22/2026 07:40PM ET,CLE,0
RP,Tyler Gilbert (43346645),Tyler Gilbert,43346645,P,4000,CLE@CWS 06/22/2026 07:40PM ET,CWS,-1.59
RP,Jordan Hicks (43346663),Jordan Hicks,43346663,P,4000,CLE@CWS 06/22/2026 07:40PM ET,CWS,1.16
RP,Bryan Hudson (43346667),Bryan Hudson,43346667,P,4000,CLE@CWS 06/22/2026 07:40PM ET,CWS,3.00
RP,Tyler Schweitzer (43346676),Tyler Schweitzer,43346676,P,4000,CLE@CWS 06/22/2026 07:40PM ET,CWS,-0.45
RP,Andrew Walters (43346682),Andrew Walters,43346682,P,4000,CLE@CWS 06/22/2026 07:40PM ET,CLE,0
RP,Matt Festa (43346696),Matt Festa,43346696,P,4000,CLE@CWS 06/22/2026 07:40PM ET,CLE,2.75
RP,Brandon Eisert (43346720),Brandon Eisert,43346720,P,4000,CLE@CWS 06/22/2026 07:40PM ET,CWS,2.57
RP,Hunter Gaddis (43346721),Hunter Gaddis,43346721,P,4000,CLE@CWS 06/22/2026 07:40PM ET,CLE,1.95
RP,Seranthony Dominguez (43346740),Seranthony Dominguez,43346740,P,4000,CLE@CWS 06/22/2026 07:40PM ET,CWS,3.09
RP,Shawn Armstrong (43346751),Shawn Armstrong,43346751,P,4000,CLE@CWS 06/22/2026 07:40PM ET,CLE,2.94
RP,Tim Herrin (43346752),Tim Herrin,43346752,P,4000,CLE@CWS 06/22/2026 07:40PM ET,CLE,1.99
RP,Sean Newcomb (43346780),Sean Newcomb,43346780,P,4000,CLE@CWS 06/22/2026 07:40PM ET,CWS,4.64
RP,Codi Heuer (43346785),Codi Heuer,43346785,P,4000,CLE@CWS 06/22/2026 07:40PM ET,CLE,1.49
RP,Tyler Davis (43346792),Tyler Davis,43346792,P,4000,CLE@CWS 06/22/2026 07:40PM ET,CWS,2.69
RP,Erik Sabrowski (43346796),Erik Sabrowski,43346796,P,4000,CLE@CWS 06/22/2026 07:40PM ET,CLE,4.26
RP,Franco Aleman (43346806),Franco Aleman,43346806,P,4000,CLE@CWS 06/22/2026 07:40PM ET,CLE,1.8
RP,Cade Smith (43346813),Cade Smith,43346813,P,4000,CLE@CWS 06/22/2026 07:40PM ET,CLE,4.59
RP,Colin Holderman (43346820),Colin Holderman,43346820,P,4000,CLE@CWS 06/22/2026 07:40PM ET,CLE,4.61
RP,Duncan Davitt (43346824),Duncan Davitt,43346824,P,4000,CLE@CWS 06/22/2026 07:40PM ET,CWS,1.65
RP,Chris Murphy (43346831),Chris Murphy,43346831,P,4000,CLE@CWS 06/22/2026 07:40PM ET,CWS,2.35
RP,Will Dion (43346841),Will Dion,43346841,P,4000,CLE@CWS 06/22/2026 07:40PM ET,CLE,4.05
RP,Jordan Leasure (43346844),Jordan Leasure,43346844,P,4000,CLE@CWS 06/22/2026 07:40PM ET,CWS,2.57
RP,Wikelman Gonzalez (43346847),Wikelman Gonzalez,43346847,P,4000,CLE@CWS 06/22/2026 07:40PM ET,CWS,0
RP,Brusdar Graterol (43346599),Brusdar Graterol,43346599,P,4000,LAD@MIN 06/22/2026 07:40PM ET,LAD,0
RP,Drew Smith (43346603),Drew Smith,43346603,P,4000,LAD@MIN 06/22/2026 07:40PM ET,MIN,0
RP,Jake Cousins (43346611),Jake Cousins,43346611,P,4000,LAD@MIN 06/22/2026 07:40PM ET,LAD,0
SP,Nick Frasso (43346615),Nick Frasso,43346615,P,4000,LAD@MIN 06/22/2026 07:40PM ET,LAD,0
RP,Ronan Kopp (43346616),Ronan Kopp,43346616,P,4000,LAD@MIN 06/22/2026 07:40PM ET,LAD,0
RP,Eric Orze (43346624),Eric Orze,43346624,P,4000,LAD@MIN 06/22/2026 07:40PM ET,MIN,2.58
RP,John Klein (43346637),John Klein,43346637,P,4000,LAD@MIN 06/22/2026 07:40PM ET,MIN,1.85
RP,Anthony Banda (43346638),Anthony Banda,43346638,P,4000,LAD@MIN 06/22/2026 07:40PM ET,MIN,2.23
RP,Evan Phillips (43346643),Evan Phillips,43346643,P,4000,LAD@MIN 06/22/2026 07:40PM ET,LAD,0
RP,Ben Casparius (43346652),Ben Casparius,43346652,P,4000,LAD@MIN 06/22/2026 07:40PM ET,LAD,0.5
RP,Blake Treinen (43346665),Blake Treinen,43346665,P,4000,LAD@MIN 06/22/2026 07:40PM ET,LAD,2.78
RP,Justin Lawrence (43346672),Justin Lawrence,43346672,P,4000,LAD@MIN 06/22/2026 07:40PM ET,MIN,1.72
RP,Paul Gervase (43346678),Paul Gervase,43346678,P,4000,LAD@MIN 06/22/2026 07:40PM ET,LAD,7.52
RP,Edwin Diaz (43346685),Edwin Diaz,43346685,P,4000,LAD@MIN 06/22/2026 07:40PM ET,LAD,2.07
RP,Cole Sands (43346686),Cole Sands,43346686,P,4000,LAD@MIN 06/22/2026 07:40PM ET,MIN,2.55
RP,Jonathan Hernandez (43346689),Jonathan Hernandez,43346689,P,4000,LAD@MIN 06/22/2026 07:40PM ET,LAD,2.53
RP,Will Klein (43346697),Will Klein,43346697,P,4000,LAD@MIN 06/22/2026 07:40PM ET,LAD,3.81
RP,Jordan Weems (43346704),Jordan Weems,43346704,P,4000,LAD@MIN 06/22/2026 07:40PM ET,LAD,0
RP,Wyatt Mills (43346714),Wyatt Mills,43346714,P,4000,LAD@MIN 06/22/2026 07:40PM ET,LAD,-0.78
RP,Charlie Barnes (43346715),Charlie Barnes,43346715,P,4000,LAD@MIN 06/22/2026 07:40PM ET,LAD,1.08
RP,Travis Adams (43346717),Travis Adams,43346717,P,4000,LAD@MIN 06/22/2026 07:40PM ET,MIN,3.47
RP,Jack Dreyer (43346729),Jack Dreyer,43346729,P,4000,LAD@MIN 06/22/2026 07:40PM ET,LAD,3.51
RP,Taylor Rashi (43346730),Taylor Rashi,43346730,P,4000,LAD@MIN 06/22/2026 07:40PM ET,MIN,3.28
RP,Kyle Hurt (43346732),Kyle Hurt,43346732,P,4000,LAD@MIN 06/22/2026 07:40PM ET,LAD,3.52
RP,Edgardo Henriquez (43346735),Edgardo Henriquez,43346735,P,4000,LAD@MIN 06/22/2026 07:40PM ET,LAD,3.46
RP,Brock Stewart (43346738),Brock Stewart,43346738,P,4000,LAD@MIN 06/22/2026 07:40PM ET,LAD,4.95
RP,Andrew Morris (43346745),Andrew Morris,43346745,P,4000,LAD@MIN 06/22/2026 07:40PM ET,MIN,3.60
RP,Garrett Acton (43346764),Garrett Acton,43346764,P,4000,LAD@MIN 06/22/2026 07:40PM ET,MIN,7.05
RP,Tanner Scott (43346779),Tanner Scott,43346779,P,4000,LAD@MIN 06/22/2026 07:40PM ET,LAD,3.65
RP,Jake Eder (43346786),Jake Eder,43346786,P,4000,LAD@MIN 06/22/2026 07:40PM ET,LAD,2.65
RP,Cody Laweryson (43346788),Cody Laweryson,43346788,P,4000,LAD@MIN 06/22/2026 07:40PM ET,MIN,3.2
RP,Kody Funderburk (43346790),Kody Funderburk,43346790,P,4000,LAD@MIN 06/22/2026 07:40PM ET,MIN,1.61
RP,Taylor Rogers (43346801),Taylor Rogers,43346801,P,4000,LAD@MIN 06/22/2026 07:40PM ET,MIN,1.94
RP,Alex Vesia (43346817),Alex Vesia,43346817,P,4000,LAD@MIN 06/22/2026 07:40PM ET,LAD,2.91
OF,Cole Carrigg (43346039),Cole Carrigg,43346039,OF,4000,BOS@COL 06/22/2026 08:40PM ET,COL,9.25
SP,Gabriel Hughes (43346598),Gabriel Hughes,43346598,P,4000,BOS@COL 06/22/2026 08:40PM ET,COL,0
RP,Eiberson Castellano (43346602),Eiberson Castellano,43346602,P,4000,BOS@COL 06/22/2026 08:40PM ET,COL,7.75
RP,RJ Petit (43346617),RJ Petit,43346617,P,4000,BOS@COL 06/22/2026 08:40PM ET,COL,0
SP,Pierson Ohl (43346622),Pierson Ohl,43346622,P,4000,BOS@COL 06/22/2026 08:40PM ET,COL,0
RP,Jack Anderson (43346662),Jack Anderson,43346662,P,4000,BOS@COL 06/22/2026 08:40PM ET,BOS,6
RP,Danny Coulombe (43346671),Danny Coulombe,43346671,P,4000,BOS@COL 06/22/2026 08:40PM ET,BOS,1.18
RP,Ryan Watson (43346690),Ryan Watson,43346690,P,4000,BOS@COL 06/22/2026 08:40PM ET,BOS,3.19
RP,Joe La Sorsa (43346692),Joe La Sorsa,43346692,P,4000,BOS@COL 06/22/2026 08:40PM ET,BOS,0.15
RP,Jaden Hill (43346700),Jaden Hill,43346700,P,4000,BOS@COL 06/22/2026 08:40PM ET,COL,1.81
RP,Tyler Samaniego (43346723),Tyler Samaniego,43346723,P,4000,BOS@COL 06/22/2026 08:40PM ET,BOS,2.43
RP,Brennan Bernardino (43346728),Brennan Bernardino,43346728,P,4000,BOS@COL 06/22/2026 08:40PM ET,COL,1.98
RP,Sammy Peralta (43346742),Sammy Peralta,43346742,P,4000,BOS@COL 06/22/2026 08:40PM ET,COL,1.9
RP,Victor Vodnik (43346759),Victor Vodnik,43346759,P,4000,BOS@COL 06/22/2026 08:40PM ET,COL,1.05
RP,Seth Halvorsen (43346762),Seth Halvorsen,43346762,P,4000,BOS@COL 06/22/2026 08:40PM ET,COL,2.19
RP,Tyler Uberstine (43346768),Tyler Uberstine,43346768,P,4000,BOS@COL 06/22/2026 08:40PM ET,BOS,5.6
RP,Justin Slaten (43346771),Justin Slaten,43346771,P,4000,BOS@COL 06/22/2026 08:40PM ET,BOS,2.19
RP,Alec Gamboa (43346775),Alec Gamboa,43346775,P,4000,BOS@COL 06/22/2026 08:40PM ET,BOS,4.88
RP,Welinton Herrera (43346784),Welinton Herrera,43346784,P,4000,BOS@COL 06/22/2026 08:40PM ET,COL,2.48
RP,Jimmy Herget (43346794),Jimmy Herget,43346794,P,4000,BOS@COL 06/22/2026 08:40PM ET,COL,2.92
RP,Greg Weissert (43346805),Greg Weissert,43346805,P,4000,BOS@COL 06/22/2026 08:40PM ET,BOS,2.50
RP,Tyron Guerrero (43346809),Tyron Guerrero,43346809,P,4000,BOS@COL 06/22/2026 08:40PM ET,BOS,3.64
RP,Garrett Whitlock (43346819),Garrett Whitlock,43346819,P,4000,BOS@COL 06/22/2026 08:40PM ET,BOS,4.14
RP,Tommy Kahnle (43346823),Tommy Kahnle,43346823,P,4000,BOS@COL 06/22/2026 08:40PM ET,BOS,2.09
RP,Aroldis Chapman (43346830),Aroldis Chapman,43346830,P,4000,BOS@COL 06/22/2026 08:40PM ET,BOS,4.07
RP,Juan Mejia (43346832),Juan Mejia,43346832,P,4000,BOS@COL 06/22/2026 08:40PM ET,COL,2.08
RP,Jovani Moran (43346834),Jovani Moran,43346834,P,4000,BOS@COL 06/22/2026 08:40PM ET,BOS,5.27
RP,Zack Kelly (43346835),Zack Kelly,43346835,P,4000,BOS@COL 06/22/2026 08:40PM ET,BOS,2.21
RP,Jeff Criswell (43346840),Jeff Criswell,43346840,P,4000,BOS@COL 06/22/2026 08:40PM ET,COL,3.35
RP,TJ Shook (43346842),TJ Shook,43346842,P,4000,BOS@COL 06/22/2026 08:40PM ET,COL,2.62
RP,Cameron Weston (43346618),Cameron Weston,43346618,P,4000,BAL@LAA 06/22/2026 09:38PM ET,BAL,3.65
RP,Robert Stephenson (43346628),Robert Stephenson,43346628,P,4000,BAL@LAA 06/22/2026 09:38PM ET,LAA,0
RP,Ryan Zeferjahn (43346629),Ryan Zeferjahn,43346629,P,4000,BAL@LAA 06/22/2026 09:38PM ET,LAA,3.86
RP,Rico Garcia (43346631),Rico Garcia,43346631,P,4000,BAL@LAA 06/22/2026 09:38PM ET,BAL,3.73
RP,Angel Perdomo (43346636),Angel Perdomo,43346636,P,4000,BAL@LAA 06/22/2026 09:38PM ET,LAA,0
RP,Brent Suter (43346639),Brent Suter,43346639,P,4000,BAL@LAA 06/22/2026 09:38PM ET,LAA,3.57
RP,Jose Fermin (43346650),Jose Fermin,43346650,P,4000,BAL@LAA 06/22/2026 09:38PM ET,LAA,2.54
