date,player,team,salary,batting_order,blended_rating,player_score,attack_conf,is_hot_run_msmi,is_anti_chalk_smash,is_cold_high_br_warning,is_cold_streak_msmi,platoon_label,is_strong_edge,actual_dk_pts,dk_pts_per_1k_salary,batting_order_tier,team_actual_runs
2026-07-19,Jacob Young,Washington Nationals,3200,1,62.0,36.4,87.54992319508449,Y,N,N,N,NEUTRAL,N,15.0,4.69,1-4,5
2026-07-19,Dylan Beavers,Baltimore Orioles,2700,3,47.2,36.3,58.05325443786981,N,N,N,N,NEUTRAL,N,15.0,5.56,1-4,5
2026-07-19,Brandon Marsh,Philadelphia Phillies,4700,4,31.7,36.1,27.38224414303329,N,N,N,Y,STRONG EDGE,Y,3.0,0.64,1-4,1
2026-07-19,Miguel Andujar,San Diego Padres,3000,6,38.6,36.0,41.213114754098356,N,N,N,N,PLATOON TRAP,N,6.0,2.0,5-6,19
2026-07-19,Ryan Kreidler,Minnesota Twins,2700,9,21.1,35.9,6.29530201342282,N,N,N,Y,NEUTRAL,N,3.0,1.11,7+,1
2026-07-19,Tommy White,Athletics,3000,1,41.4,35.7,47.0,N,N,N,N,NEUTRAL,N,2.0,0.67,1-4,2
2026-07-19,Jacob Wilson,Athletics,3700,1,37.5,35.6,39.32177531206657,N,N,N,N,PLATOON TRAP,N,8.0,2.16,1-4,2
2026-07-19,Luis Arraez,San Francisco Giants,3900,1,38.1,35.6,40.58708891595615,N,N,N,N,NEUTRAL,N,6.0,1.54,1-4,3
2026-07-19,Jung Hoo Lee,San Francisco Giants,3600,1,29.0,35.2,22.82722513089005,N,N,N,Y,NEUTRAL,N,3.0,0.83,1-4,3
2026-07-19,Joey Ortiz,Milwaukee Brewers,2100,9,47.9,35.1,60.66666666666666,Y,N,N,N,PLATOON TRAP,N,1.5,0.71,7+,3
2026-07-19,Carter Jensen,Kansas City Royals,4200,1,41.3,34.7,47.86666666666667,N,N,N,N,PLATOON TRAP,N,4.0,0.95,1-4,2
2026-07-19,Tim Tawa,Arizona Diamondbacks,2500,1,47.7,34.7,60.78409090909091,Y,N,N,N,PLATOON TRAP,N,0.0,0.0,1-4,8
2026-07-19,Tyler Freeman,Colorado Rockies,3800,8,38.7,34.6,42.80832095096582,N,N,N,N,NEUTRAL,N,-1.0,-0.26,7+,6
2026-07-19,Willy Adames,San Francisco Giants,3300,1,38.3,34.1,42.528089887640455,Y,N,N,N,PLATOON TRAP,N,3.0,0.91,1-4,3
2026-07-19,Coby Mayo,Baltimore Orioles,3300,8,47.4,33.9,60.905053598774884,N,N,N,N,NEUTRAL,N,16.5,5.0,7+,5
2026-07-19,Henry Davis,Pittsburgh Pirates,3000,8,38.1,33.7,42.57236842105263,N,N,N,N,PLATOON TRAP,N,-1.0,-0.33,7+,7
2026-07-19,Jonah Heim,Athletics,3200,1,26.1,33.7,18.424657534246574,N,N,N,Y,NEUTRAL,N,3.0,0.94,1-4,2
2026-07-19,Luis Rengifo,San Diego Padres,2700,7,37.6,33.4,41.705103969754255,N,N,N,N,NEUTRAL,N,16.5,6.11,7+,19
2026-07-19,Nathan Lukes,Toronto Blue Jays,2500,2,34.8,33.4,36.262002743484224,N,N,N,N,PLATOON TRAP,N,6.0,2.4,1-4,0
2026-07-19,Braden Shewmake,Milwaukee Brewers,3000,8,41.2,33.1,49.3943661971831,N,N,N,N,NEUTRAL,N,-0.5,-0.17,7+,3
2026-07-19,Raynel Delgado,Houston Astros,3000,1,42.0,33.1,50.89200561009818,N,N,N,N,NEUTRAL,N,3.0,1.0,1-4,2
2026-07-19,Brayan Rocchio,Cleveland Guardians,3400,4,45.9,33.0,58.757780784844385,N,N,N,N,NEUTRAL,N,2.5,0.74,1-4,1
2026-07-19,Hunter Feduccia,Tampa Bay Rays,2200,9,26.6,32.8,20.486486486486484,N,N,N,Y,NEUTRAL,N,6.5,2.95,7+,1
2026-07-19,Masyn Winn,St. Louis Cardinals,3500,1,39.6,32.6,46.69724770642202,N,Y,N,N,NEUTRAL,N,2.0,0.57,1-4,7
2026-07-19,Jakob Marsee,Miami Marlins,3700,9,34.1,32.3,35.99342105263158,N,N,N,N,PLATOON TRAP,N,2.5,0.68,7+,1
2026-07-19,Travis Bazzana,Cleveland Guardians,4600,2,47.6,32.2,63.088353413654616,N,N,N,N,PLATOON TRAP,N,-1.5,-0.33,1-4,1
2026-07-19,Chandler Simpson,Tampa Bay Rays,3500,5,47.5,31.9,63.01526717557252,Y,N,N,N,NEUTRAL,N,8.0,2.29,5-6,1
2026-07-19,Jim Jarvis,Atlanta Braves,2000,8,46.9,31.8,61.94660194174757,Y,N,N,N,NEUTRAL,N,-0.5,-0.25,7+,8
2026-07-19,Jorge Soler,Los Angeles Angels,3700,1,26.1,31.4,20.82991202346041,N,N,N,Y,PLATOON TRAP,N,1.0,0.27,1-4,3
2026-07-19,Leody Taveras,Baltimore Orioles,3500,6,41.1,31.3,50.883994126284875,N,N,N,N,NEUTRAL,N,8.0,2.29,5-6,5
2026-07-19,Nasim Nunez,Washington Nationals,3500,1,52.7,31.3,74.112,N,N,N,N,PLATOON TRAP,N,15.0,4.29,1-4,5
2026-07-19,Caleb Durbin,Boston Red Sox,2900,5,46.1,30.9,61.21613832853026,N,N,N,N,PLATOON TRAP,N,12.0,4.14,5-6,6
2026-07-19,Jahmai Jones,Boston Red Sox,3000,1,55.9,30.9,80.95850622406638,Y,N,N,N,STRONG EDGE,Y,6.5,2.17,1-4,6
2026-07-19,Jake Mangum,Pittsburgh Pirates,3000,1,45.1,30.8,59.46238030095759,Y,N,N,N,PLATOON TRAP,N,7.0,2.33,1-4,7
2026-07-19,Blaze Jordan,St. Louis Cardinals,3200,1,35.0,30.7,39.381578947368425,N,Y,N,N,PLATOON TRAP,N,22.0,6.88,1-4,7
2026-07-19,Daulton Varsho,Toronto Blue Jays,3100,5,26.1,30.4,21.79710144927536,N,N,N,N,PLATOON TRAP,N,3.0,0.97,5-6,0
2026-07-19,Trea Turner,Philadelphia Phillies,5400,1,41.9,30.2,53.6500754147813,Y,N,N,N,NEUTRAL,N,6.0,1.11,1-4,1
2026-07-19,Lamonte Wade,Houston Astros,3000,1,39.7,30.0,49.47747747747748,Y,N,N,N,NEUTRAL,N,1.5,0.5,1-4,2
2026-07-19,Jazz Chisholm,New York Yankees,4400,6,34.7,29.9,39.55395683453237,N,N,N,N,PLATOON TRAP,N,13.0,2.95,5-6,2
2026-07-19,Jose Altuve,Houston Astros,3000,1,34.4,29.6,39.21664275466284,N,N,N,N,PLATOON TRAP,N,20.5,6.83,1-4,2
2026-07-19,Romy Gonzalez,Boston Red Sox,3000,6,38.6,29.6,47.610845295055825,N,N,N,N,NEUTRAL,N,1.5,0.5,5-6,6
2026-07-19,Christian Yelich,Milwaukee Brewers,5000,1,44.7,29.0,60.442119944211996,N,N,N,N,NEUTRAL,N,6.5,1.3,1-4,3
2026-07-19,Alec Bohm,Philadelphia Phillies,3500,5,21.6,28.5,14.751592356687897,N,N,N,Y,NEUTRAL,N,16.0,4.57,5-6,1
2026-07-19,Jarren Duran,Boston Red Sox,4700,8,33.6,28.2,39.073701842546065,N,N,N,N,PLATOON TRAP,N,2.0,0.43,7+,6
2026-07-19,Brooks Lee,Minnesota Twins,3400,8,25.8,27.7,23.85245901639344,N,N,N,N,PLATOON TRAP,N,2.5,0.74,7+,1
2026-07-19,Drew Gilbert,San Francisco Giants,2700,1,22.9,27.4,18.448377581120944,N,N,N,N,NEUTRAL,N,0.0,0.0,1-4,3
2026-07-19,Ernie Clement,Toronto Blue Jays,3000,1,29.9,27.2,32.61394101876676,N,N,N,N,PLATOON TRAP,N,5.0,1.67,1-4,0
2026-07-19,Nick Allen,Houston Astros,3000,1,36.1,26.9,45.240589198036005,N,N,N,N,NEUTRAL,N,0.0,0.0,1-4,2
2026-07-19,Austin Riley,Atlanta Braves,3500,7,34.2,26.4,41.968304278922346,N,N,N,N,PLATOON TRAP,N,34.5,9.86,7+,8
2026-07-19,Henry Bolte,Athletics,3200,1,20.9,26.1,15.706222865412446,N,N,N,Y,PLATOON TRAP,N,3.0,0.94,1-4,2
2026-07-19,Tj Friedl,Cincinnati Reds,3000,8,37.2,26.1,48.36190476190476,Y,N,N,N,NEUTRAL,N,2.0,0.67,7+,9
2026-07-19,Cedric Mullins,Tampa Bay Rays,3200,4,31.4,25.6,37.29032258064516,N,N,N,N,NEUTRAL,N,1.5,0.47,1-4,1
2026-07-19,Taylor Walls,Tampa Bay Rays,2700,8,20.3,25.6,15.083752093802346,N,N,N,Y,NEUTRAL,N,5.0,1.85,7+,1
2026-07-19,Jase Bowen,San Diego Padres,2400,8,29.9,25.2,34.556291390728475,N,N,N,N,NEUTRAL,N,17.5,7.29,7+,19
2026-07-19,Alika Williams,Athletics,3000,1,22.7,25.0,20.40229885057471,N,N,N,N,NEUTRAL,N,12.0,4.0,1-4,2
2026-07-19,James Outman,Detroit Tigers,3000,1,40.3,24.9,55.76377952755905,N,N,N,N,NEUTRAL,N,2.5,0.83,1-4,2
2026-07-19,Logan Ohoppe,Los Angeles Angels,2800,1,23.9,24.9,23.0,N,N,N,Y,NEUTRAL,N,0.0,0.0,1-4,3
2026-07-19,Ryan Waldschmidt,Arizona Diamondbacks,2700,1,23.1,24.9,21.219364599092287,N,N,N,Y,NEUTRAL,N,4.5,1.67,1-4,8
2026-07-19,Sean Keys,Toronto Blue Jays,3000,6,23.2,24.9,21.46666666666667,N,N,N,N,NEUTRAL,N,-0.5,-0.17,5-6,0
2026-07-19,Ceddanne Rafaela,Boston Red Sox,4200,2,40.2,24.6,55.72990777338603,N,N,N,N,PLATOON TRAP,N,8.0,1.9,1-4,6
2026-07-19,Nathan Church,St. Louis Cardinals,2900,1,31.1,24.3,38.0,N,Y,N,N,PLATOON TRAP,N,-0.5,-0.17,1-4,7
2026-07-19,Denzer Guzman,Los Angeles Angels,3200,1,23.3,24.1,22.44606413994169,N,N,N,Y,PLATOON TRAP,N,0.0,0.0,1-4,3
2026-07-19,Justin Crawford,Philadelphia Phillies,3200,9,26.5,23.8,29.1890243902439,N,N,N,N,PLATOON TRAP,N,-1.0,-0.31,7+,1
2026-07-19,Andres Gimenez,Toronto Blue Jays,2800,8,22.2,23.7,20.625,N,N,N,N,PLATOON TRAP,N,0.0,0.0,7+,0
2026-07-19,Josh Rojas,Kansas City Royals,2100,7,28.1,23.6,32.54867256637168,N,N,N,N,NEUTRAL,N,6.0,2.86,7+,2
2026-07-19,Patrick Bailey,Cleveland Guardians,2200,8,37.8,23.2,52.3828125,Y,N,N,N,PLATOON TRAP,N,-1.0,-0.45,7+,1
2026-07-19,Gabriel Arias,Cleveland Guardians,2200,7,28.6,22.8,34.49025487256372,N,N,N,N,PLATOON TRAP,N,6.5,2.95,7+,1
2026-07-19,Kahlil Watson,Cleveland Guardians,2100,6,29.5,21.0,37.96133567662566,N,N,N,N,NEUTRAL,N,4.0,1.9,5-6,1
2026-07-19,Petey Halpin,Cleveland Guardians,2600,9,26.2,20.9,31.41991341991342,N,N,N,N,NEUTRAL,N,2.5,0.96,7+,1
2026-07-19,Pedro Pages,St. Louis Cardinals,2700,1,22.8,20.0,25.681660899653977,N,Y,N,N,PLATOON TRAP,N,0.0,0.0,1-4,7
2026-07-19,Willi Castro,Colorado Rockies,4300,5,31.5,19.9,43.19417475728155,N,N,N,N,PLATOON TRAP,N,13.0,3.02,5-6,6
2026-07-19,Gabriel Rincones,Philadelphia Phillies,2700,8,14.6,19.5,9.666003976143141,N,N,N,Y,NEUTRAL,N,-0.5,-0.19,7+,1
2026-07-19,Daniel Susac,San Francisco Giants,2900,1,15.2,19.3,11.0,N,N,N,N,PLATOON TRAP,N,0.0,0.0,1-4,3
2026-07-19,Drew Romo,Chicago White Sox,2900,9,9.4,18.9,50.0,N,N,N,Y,NEUTRAL,N,-0.5,-0.17,7+,3
2026-07-19,Colby Thomas,Athletics,2800,1,20.9,18.7,23.0,N,N,N,Y,NEUTRAL,N,2.5,0.89,1-4,2
2026-07-19,Kyle Manzardo,Cleveland Guardians,2900,5,22.9,17.6,28.213740458015266,N,N,N,N,NEUTRAL,N,0.0,0.0,5-6,1
2026-07-19,Ozzie Albies,Atlanta Braves,4200,2,23.3,12.2,34.350132625994696,N,N,N,Y,PLATOON TRAP,N,-0.5,-0.12,1-4,8
